 counter ; timestamp ; amplitude ; accx ; accy ; accz ; magx ; magy ; magz ; gyrx ; gyry ; gyrz ; temp ; act state
1;1521884038;2752;65164;65086;16297;65113;2292;62818;45;65450;65505;0;0
2;1521884038;2929;65148;65087;16320;65146;2306;62826;83;65454;65503;0;0
3;1521884038;2461;65165;65086;16319;65146;2306;62826;69;65442;65525;0;0
4;1521884037;1907;65172;65089;16311;65159;2299;62844;81;65451;65522;0;0
5;1521884037;1924;65180;65099;16289;65159;2299;62844;88;65437;65491;0;0
6;1521884037;2054;65186;65092;16308;65163;2285;62803;56;65444;65520;0;0
7;1521884037;2335;65191;65113;16326;65163;2285;62803;90;65450;65512;0;0
8;1521884037;3345;65156;65092;16295;65160;2306;62839;74;65439;65510;0;0
9;1521884037;2165;65173;65109;16296;65160;2306;62839;83;65447;8;0;0
10;1521884037;2261;65157;65103;16323;65160;2306;62839;79;65440;65504;0;0
11;1521884037;2053;65160;65094;16281;65151;2278;62838;69;65455;65503;0;0
12;1521884037;1903;65169;65095;16297;65151;2278;62838;91;65444;65524;0;0
13;1521884037;2119;65173;65105;16324;65176;2283;62815;78;65435;65514;0;0
14;1521884037;2468;65173;65095;16293;65176;2283;62815;71;65460;65518;0;0
15;1521884037;3501;65156;65119;16303;65158;2278;62857;78;65442;65526;0;0
16;1521884037;2187;65142;65107;16307;65158;2278;62857;109;65451;3;0;0
17;1521884037;2032;65150;65107;16292;65158;2278;62857;103;65428;65517;0;0
18;1521884037;2084;65152;65112;16306;65140;2287;62810;41;65426;65524;0;0
19;1521884037;1878;65135;65098;16322;65140;2287;62810;75;65461;65530;0;0
20;1521884037;2150;65166;65093;16274;65180;2278;62802;68;65442;65505;0;0
21;1521884037;2396;65168;65113;16302;65180;2278;62802;80;65462;65492;0;0
22;1521884037;3550;65162;65094;16310;65180;2534;62871;95;65443;65493;0;0
23;1521884037;2400;65182;65093;16301;65174;2308;62871;73;65451;65523;0;0
24;1521884037;1981;65169;65105;16359;65174;2308;62871;75;65447;65513;0;0
25;1521884037;2089;65179;65114;16303;65171;2293;62789;84;65456;2;0;0
26;1521884037;1878;65179;65106;16313;65171;2293;62789;93;65440;65517;0;0
27;1521884037;2168;65171;65103;16325;65184;2296;62790;74;65442;65501;0;0
28;1521884037;2400;65198;65095;16317;65184;2296;62790;76;65428;65496;0;0
29;1521884037;3305;65192;65097;16310;65184;2296;62790;60;65453;65511;0;0
30;1521884037;2457;65166;65110;16330;65165;2285;62804;69;65421;65526;0;0
31;1521884037;1988;65155;65096;16297;65165;2285;62804;64;65460;65521;0;0
32;1521884037;2128;65187;65093;16294;65177;2262;62817;79;65449;65530;0;0
33;1521884037;1844;65159;65108;16321;65177;2262;62817;77;65459;65503;0;0
34;1521884037;2189;65162;65105;16292;65177;2262;62817;63;65445;65522;0;0
35;1521884037;2351;65158;65100;16346;65150;2269;62776;102;65468;65535;0;0
36;1521884037;3299;65161;65101;16304;65150;2269;62776;75;65471;65525;0;0
37;1521884037;2453;65163;65104;16262;65138;2297;62800;76;65446;65511;0;0
38;1521884037;1960;65169;65116;16315;65138;2297;62800;62;65444;65510;0;0
39;1521884037;2151;65152;65104;16340;65146;2278;62828;56;65428;65514;0;0
40;1521884037;1783;65176;65110;16292;65146;2278;62828;51;65434;65516;0;0
41;1521884037;1958;65182;65120;16294;65146;2278;62828;69;65428;65513;0;0
42;1521884037;2647;65168;65092;16296;65137;2246;62802;69;65442;65518;0;0
43;1521884037;3295;65185;65095;16298;65137;2246;62802;85;65463;65515;0;0
44;1521884037;2496;65180;65112;16311;65147;2281;62803;82;65435;65507;0;0
45;1521884037;1951;65176;65102;16323;65147;2281;62803;92;65427;3;0;0
46;1521884037;2221;65183;65100;16317;65147;2281;62803;65;65452;65513;0;0
47;1521884037;2021;65185;65104;16324;65140;2264;62810;53;65458;65490;0;0
48;1521884037;1919;65182;65100;16340;65140;2264;62810;92;65461;65514;0;0
49;1521884037;2650;65162;65097;16335;65137;2264;62830;92;65424;65488;0;0
50;1521884037;3260;65161;65119;16335;65137;2264;62830;72;65445;65510;0;0
51;1521884037;2528;65148;65095;16307;65135;2258;62833;109;65452;65485;0;0
52;1521884037;1902;65142;65103;16305;65135;2258;62833;73;65438;65499;0;0
53;1521884037;1937;65150;65098;16332;65135;2258;62833;87;65435;65525;0;0
54;1521884037;2080;65148;65097;16290;65156;2266;62807;75;65418;65516;0;0
55;1521884037;1894;65164;65109;16298;65156;2266;62807;54;65434;65532;0;0
56;1521884037;2566;65159;65096;16298;65164;2263;62814;92;65439;5;0;0
57;1521884037;3214;65180;65094;16280;65164;2263;62814;52;65427;65525;0;0
58;1521884037;2542;65180;65107;16314;65164;2288;62801;59;65424;65513;0;0
59;1521884037;1908;65159;65108;16298;65160;2288;62801;83;65441;65508;0;0
60;1521884037;1946;65158;65113;16293;65160;2288;62801;94;65448;65520;0;0
61;1521884037;2089;65159;65107;16300;65154;2307;62799;57;65442;65522;0;0
62;1521884037;1840;65142;65104;16329;65154;2307;62799;58;65438;65505;0;0
63;1521884037;2533;65151;65097;16316;65163;2291;62811;78;65483;65495;0;0
64;1521884037;3155;65177;65104;16337;65163;2291;62811;62;65450;65521;0;0
65;1521884037;2476;65148;65107;16310;65163;2291;62811;89;65439;7;0;0
66;1521884037;2137;65174;65099;16321;65169;2284;62812;64;65450;65513;0;0
67;1521884037;1893;65166;65100;16299;65169;2284;62812;114;65457;65518;0;0
68;1521884037;2121;65175;65104;16299;65167;2298;62829;103;65432;65492;0;0
69;1521884037;2401;65170;65109;16334;65167;2298;62829;69;65412;65498;0;0
70;1521884037;3504;65168;65093;16359;65162;2279;62837;97;65453;65522;0;0
71;1521884037;2163;65161;65093;16312;65162;2279;62837;51;65438;65505;0;0
72;1521884037;2005;65177;65099;16311;65162;2279;62837;85;65427;8;0;0
73;1521884037;2096;65171;65104;16353;65139;2296;62820;93;65442;65513;0;0
74;1521884037;1891;65153;65102;16303;65139;2296;62820;69;65443;65517;0;0
75;1521884037;2138;65161;65096;16304;65143;2272;62866;63;65437;65519;0;0
76;1521884037;2411;65154;65086;16327;65143;2272;62866;76;65456;15;0;0
77;1521884037;3579;65156;65094;16261;65143;2272;62866;48;65443;65524;0;0
78;1521884037;2440;65183;65103;16327;65142;2309;62811;67;65452;65492;0;0
79;1521884037;1990;65165;65101;16333;65142;2309;62811;93;65442;65522;0;0
80;1521884037;2064;65147;65082;16298;65156;2276;62786;79;65415;65518;0;0
81;1521884037;1848;65162;65100;16301;65156;2276;62786;61;65447;65509;0;0
82;1521884037;2165;65160;65101;16308;65156;2276;62824;98;65450;65478;0;0
83;1521884037;2392;65166;65095;16295;65155;2271;62824;81;65458;65504;0;0
84;1521884037;3278;65172;65092;16328;65155;2271;62824;75;65430;65519;0;0
85;1521884037;2423;65162;65123;16332;65150;2289;62784;83;65437;65502;0;0
86;1521884037;1946;65168;65106;16287;65150;2289;62784;74;65435;65525;0;0
87;1521884037;2117;65162;65113;16305;65153;2295;62805;90;65421;65509;0;0
88;1521884037;1813;65183;65122;16325;65153;2295;62805;48;65427;65527;0;0
89;1521884037;1940;65159;65117;16284;65153;2295;62805;46;65444;65494;0;0
90;1521884037;2615;65156;65093;16292;65172;2259;62814;90;65426;65513;0;0
91;1521884037;3271;65157;65094;16292;65172;2259;62814;65;65472;65500;0;0
92;1521884037;2475;65155;65095;16293;65169;2255;62802;67;65448;65518;0;0
93;1521884037;1929;65134;65090;16313;65169;2255;62802;82;65447;65515;0;0
94;1521884037;2134;65139;65098;16315;65197;2250;62823;90;65441;65520;0;0
95;1521884037;1783;65161;65086;16300;65197;2250;62823;111;65455;65518;0;0
96;1521884037;1943;65169;65094;16321;65197;2250;62823;80;65467;65512;0;0
97;1521884037;2639;65180;65097;16293;65173;2274;62801;98;65425;65526;0;0
98;1521884037;3288;65179;65103;16296;65173;2274;62801;81;65458;65498;0;0
99;1521884037;2461;65156;65090;16277;65154;2287;62827;96;65467;65520;0;0
100;1521884037;1913;65155;65090;16288;65154;2287;62827;105;65441;65514;0;0
101;1521884037;2224;65168;65111;16253;65154;2287;62827;81;65453;65535;0;0
102;1521884037;2059;65164;65106;16299;65180;2311;62825;84;65465;65293;0;0
103;1521884037;1903;65159;65107;16283;65180;2311;62825;100;65447;65521;0;0
104;1521884037;2644;65180;65104;16304;65177;2302;62857;90;65450;65522;0;0
105;1521884037;3236;65164;65108;16330;65177;2302;62857;72;65445;65516;0;0
106;1521884037;2511;65160;65097;16292;65163;2281;62808;105;65439;65517;0;0
107;1521884037;1886;65159;65109;16298;65163;2281;62808;66;65437;65516;0;0
108;1521884037;1940;65147;65108;16330;65163;2281;62808;80;65468;65507;0;0
109;1521884037;2093;65142;65103;16297;65179;2300;62804;89;65455;65517;0;0
110;1521884037;1563;65176;65096;16291;65179;2300;62804;89;65427;65513;0;0
111;1521884037;1949;65157;65096;16346;65147;2268;62818;75;65464;65517;0;0
112;1521884037;1629;65160;65100;16360;65147;2268;62818;76;65426;65516;0;0
113;1521884037;2109;65170;65096;16381;65169;2292;62783;74;65453;65497;0;0
114;1521884037;1877;65149;65092;16337;65169;2292;62783;58;65438;65519;0;0
115;1521884037;2203;65177;65106;16341;65143;2303;62821;82;65446;65516;0;0
116;1521884037;1861;65154;65101;16369;65143;2303;62821;71;65425;65502;0;0
117;1521884037;1964;65154;65101;16365;65143;2303;62821;58;65445;65525;0;0
118;1521884037;2586;65164;65109;16357;65184;2303;62832;71;65466;65501;0;0
119;1521884037;2992;65162;65103;16357;65184;2303;62832;77;65439;65521;0;0
120;1521884037;2477;65149;65103;16331;65162;2320;62816;83;65449;65518;0;0
121;1521884037;1918;65150;65098;16357;65162;2320;62816;40;65440;65505;0;0
122;1521884037;1937;65143;65102;16384;65162;2321;62814;53;65453;65504;0;0
123;1521884037;1871;65148;65100;16319;65181;2321;62814;55;65414;65526;0;0
124;1521884037;1626;65155;65101;16365;65181;2321;62814;39;65431;65520;0;0
125;1521884037;2604;65152;65094;16357;65161;2302;62825;20;65432;65496;0;0
126;1521884037;3268;65158;65090;16357;65161;2302;62825;32;65423;65496;0;0
127;1521884037;2528;65154;65090;16349;65167;2282;62809;41;65440;65514;0;0
128;1521884037;1954;65171;65102;16352;65167;2282;62809;40;65429;65525;0;0
129;1521884037;1753;65159;65086;16353;65167;2282;62809;59;65439;65527;0;0
130;1521884037;2058;65175;65102;16341;65166;2305;62812;63;65445;65516;0;0
131;1521884037;2379;65194;65100;16297;65166;2305;62812;55;65411;65511;0;0
132;1521884037;3430;65181;65115;16318;65187;2322;62831;50;65437;65520;0;0
133;1521884037;2204;65152;65097;16332;65187;2322;62831;22;65452;65523;0;0
134;1521884037;2207;65154;65093;16334;65173;2312;62810;34;65444;8;0;0
135;1521884037;1792;65181;65095;16350;65173;2312;62810;26;65428;65515;0;0
136;1521884037;1914;65156;65094;16338;65173;2312;62810;58;65455;65519;0;0
137;1521884037;2027;65175;65094;16311;65191;2299;62813;34;65462;65489;0;0
138;1521884037;1290;65161;65108;16297;65191;2299;62813;85;65464;65501;0;0
139;1521884037;2533;65167;65106;16325;65174;2297;62773;52;65439;65527;0;0
140;1521884037;3157;65177;65087;16281;65174;2297;62773;39;65447;65512;0;0
141;1521884037;2555;65179;65101;16289;65174;2297;62773;66;65443;65494;0;0
142;1521884037;1914;65170;65111;16333;65192;2303;62787;47;65454;65527;0;0
143;1521884037;1943;65152;65102;16286;65192;2303;62787;52;65411;65516;0;0
144;1521884037;1807;65171;65105;16286;65135;2282;62785;43;65431;2;0;0
145;1521884037;2375;65187;65089;16303;65135;2282;62785;56;65436;65519;0;0
146;1521884037;3492;65178;65104;16293;65158;2271;62827;45;65445;65527;0;0
147;1521884037;2270;65175;65118;16313;65158;2271;62827;57;65452;65509;0;0
148;1521884037;2016;65169;65112;16356;65158;2271;62827;69;65436;65503;0;0
149;1521884037;2330;65154;65108;16309;65169;2288;62846;38;65425;65520;0;0
150;1521884037;1894;65176;65112;16326;65169;2288;62846;34;65448;65520;0;0
151;1521884037;2143;65149;65128;16378;65123;2267;62869;53;65443;65516;0;0
152;1521884037;2455;65150;65120;16358;65123;2267;62869;47;65457;65504;0;0
153;1521884037;3517;65140;65125;16324;65123;2267;62852;22;65452;65511;0;0
154;1521884037;2478;65150;65112;16335;65159;2276;62852;46;65466;65494;0;0
155;1521884037;1985;65169;65109;16293;65159;2276;62852;0;65420;65511;0;0
156;1521884037;2116;65139;65121;16299;65160;2299;62826;34;65424;65505;0;0
157;1521884037;1937;65149;65112;16381;65160;2299;62826;48;65453;65509;0;0
158;1521884037;2171;65154;65125;16357;65174;2304;62796;49;65424;65528;0;0
159;1521884037;2460;65154;65105;16429;65174;2304;62796;43;65433;65521;0;0
160;1521884037;3305;65135;65091;16393;65174;2304;62796;41;65424;65519;0;0
161;1521884037;2449;65150;65125;16306;65156;2295;62797;20;65456;65510;0;0
162;1521884037;2074;65139;65085;16433;65156;2295;62797;33;65444;65501;0;0
163;1521884037;2130;65143;65075;16588;65151;2309;62829;25;65436;65495;0;0
164;1521884037;1866;65134;65059;16548;65151;2309;62829;21;65444;0;0;0
165;1521884037;2164;65137;65069;16442;65151;2309;62829;65525;65421;65506;0;0
166;1521884037;2267;65144;65069;16257;65178;2238;62810;65525;65449;65510;0;0
167;1521884037;3248;65147;65041;16152;65178;2238;62810;65516;65452;65499;0;0
168;1521884037;2423;65138;65056;16295;65155;2284;62801;6;65448;65525;0;0
169;1521884037;1946;65125;65120;16056;65155;2284;62801;65535;65416;65506;0;0
170;1521884037;2160;65175;65145;15890;65183;2280;62780;53;65477;65521;0;0
171;1521884037;1767;65196;65191;16036;65183;2280;62780;38;65454;65497;0;0
172;1521884037;2547;65170;65173;16136;65183;2280;62780;52;65448;65516;0;0
173;1521884037;3323;65222;65190;15961;65172;2295;62807;63;65486;65518;0;0
174;1521884037;2234;65261;65227;15856;65172;2295;62807;84;65468;65527;0;0
175;1521884037;2154;65260;65270;16017;65146;2266;62789;89;65416;65512;0;0
176;1521884037;1824;65217;65317;16358;65146;2266;62789;75;65429;65522;0;0
177;1521884037;2257;65179;65226;16438;65146;2266;62789;68;65452;65512;0;0
178;1521884037;2064;65181;65125;16355;65169;2269;62767;57;65458;65523;0;0
179;1521884037;2391;65202;65157;16390;65169;2269;62767;96;65441;65514;0;0
180;1521884037;3363;65159;65131;16487;65157;2283;62803;103;65413;65497;0;0
181;1521884037;2223;65136;65065;16438;65157;2283;62803;97;65439;65519;0;0
182;1521884037;2281;65109;65055;16356;65155;2290;62799;65;65459;65515;0;0
183;1521884037;1818;65120;65058;16288;65155;2290;62799;59;65440;65505;0;0
184;1521884037;1943;65158;65042;16208;65155;2290;62799;57;65437;65480;0;0
185;1521884037;2077;65154;65039;16254;65160;2302;62834;70;65441;65520;0;0
186;1521884037;2352;65158;65072;16343;65160;2302;62834;67;65413;65502;0;0
187;1521884037;3446;65166;65122;16376;65162;2290;62798;53;65443;4;0;0
188;1521884037;2217;65161;65117;16388;65162;2290;62798;70;65440;65494;0;0
189;1521884037;2318;65202;65164;16356;65162;2290;62811;55;65421;65524;0;0
190;1521884037;2018;65174;65181;16315;65150;2295;62811;40;65436;65514;0;0
191;1521884037;1897;65150;65196;16382;65150;2295;62811;78;65437;65530;0;0
192;1521884037;2109;65131;65208;16328;65150;2302;62844;55;65458;65516;0;0
193;1521884037;2369;65162;65182;16282;65150;2302;62844;44;65443;65510;0;0
194;1521884037;3513;65151;65157;16219;65161;2266;62810;75;65436;65511;0;0
195;1521884038;2209;65137;65141;16260;65161;2266;62810;66;65424;65498;0;0
196;1521884038;2015;65131;65134;16326;65161;2266;62810;65;65423;65495;0;0
197;1521884038;2071;65154;65106;16325;65155;2265;62812;60;65441;65513;0;0
198;1521884038;1885;65185;65087;16255;65155;2265;62812;55;65425;65523;0;0
199;1521884038;2108;65188;65104;16256;65137;2277;62789;44;65459;65498;0;0
200;1521884038;2409;65162;65085;16344;65137;2277;62789;64;65415;65509;0;0
201;1521884038;3511;65166;65102;16374;65151;2277;62786;49;65405;65530;0;0
202;1521884038;2122;65155;65127;16415;65151;2277;62786;38;65434;65525;0;0
203;1521884038;1996;65153;65147;16389;65151;2277;62786;67;65449;65527;0;0
204;1521884038;2053;65127;65088;16485;65125;2284;62808;48;65444;65497;0;0
205;1521884038;1852;65128;65120;16413;65125;2284;62808;46;65457;65515;0;0
206;1521884038;2138;65132;65156;16380;65117;2294;62807;59;65431;65501;0;0
207;1521884038;2385;65162;65129;16307;65117;2294;62807;29;65447;65495;0;0
208;1521884038;3586;65146;65134;16292;65117;2294;62807;68;65437;65492;0;0
209;1521884038;2426;65161;65107;16225;65171;2274;62814;50;65451;65506;0;0
210;1521884038;2002;65165;65124;16134;65171;2274;62814;50;65416;65529;0;0
211;1521884038;2090;65188;65106;16157;65155;2283;62858;57;65434;65518;0;0
212;1521884038;1836;65178;65092;16166;65155;2283;62858;67;65442;65519;0;0
213;1521884038;2648;65175;65107;16269;65149;2265;62839;65;65447;65513;0;0
214;1521884038;3106;65149;65143;16282;65149;2265;62839;77;65440;65506;0;0
215;1521884038;2269;65155;65156;16299;65149;2265;62839;28;65459;2;0;0
216;1521884038;2163;65185;65167;16338;65163;2277;62829;82;65471;35;0;0
217;1521884038;1863;65168;65207;16368;65163;2277;62829;74;65462;8;0;0
218;1521884038;2114;65165;65184;16420;65153;2274;62826;70;65435;65510;0;0
219;1521884038;1790;65163;65142;16345;65153;2274;62826;63;65467;65513;0;0
220;1521884038;2629;65169;65077;16325;65153;2274;62826;64;65451;65512;0;0
221;1521884038;3344;65146;65113;16319;65164;2265;62847;83;65466;65530;0;0
222;1521884038;2260;65153;65114;16356;65164;2265;62847;61;65451;65531;0;0
223;1521884038;2145;65145;65101;16283;65159;2293;62833;46;65440;65507;0;0
224;1521884038;1856;65164;65082;16272;65159;2293;62833;45;65430;65509;0;0
225;1521884038;2149;65167;65093;16300;65159;2302;62808;53;65457;65515;0;0
226;1521884038;1811;65150;65109;16288;65142;2302;62808;82;65448;65524;0;0
227;1521884038;2302;65180;65118;16294;65142;2302;62808;60;65462;65514;0;0
228;1521884038;3336;65157;65149;16354;65147;2316;62830;49;65452;65519;0;0
229;1521884038;2228;65170;65156;16326;65147;2316;62830;66;65457;17;0;0
230;1521884038;2170;65175;65184;16309;65139;2283;62785;63;65449;65498;0;0
231;1521884038;1815;65183;65190;16307;65139;2283;62785;73;65464;65490;0;0
232;1521884038;2050;65168;65187;16289;65139;2283;62785;75;65469;65530;0;0
233;1521884038;2027;65161;65189;16231;65142;2260;62839;53;65435;65517;0;0
234;1521884038;2357;65169;65168;16263;65142;2260;62839;67;65429;65461;0;0
235;1521884038;3382;65162;65147;16254;65142;2296;62851;100;65420;65505;0;0
236;1521884038;2222;65159;65160;16278;65142;2296;62851;58;65444;65507;0;0
237;1521884038;2218;65155;65163;16301;65126;2320;62853;76;65422;65534;0;0
238;1521884038;1774;65157;65121;16261;65126;2320;62853;85;65452;65524;0;0
239;1521884038;1914;65156;65129;16294;65126;2320;62853;69;65457;65528;0;0
240;1521884038;2066;65160;65143;16319;65130;2335;62844;99;65453;65517;0;0
241;1521884038;2391;65174;65122;16349;65130;2335;62844;66;65436;65508;0;0
242;1521884038;3425;65168;65116;16330;65154;2292;62826;74;65456;65517;0;0
243;1521884038;2192;65158;65128;16298;65154;2292;62826;84;65435;65503;0;0
244;1521884038;2276;65172;65139;16298;65154;2292;62826;80;65429;65518;0;0
245;1521884038;2045;65177;65149;16351;65150;2322;62833;72;65422;65500;0;0
246;1521884038;1876;65155;65149;16314;65150;2322;62833;74;65465;65514;0;0
247;1521884038;2093;65148;65145;16322;65157;2271;62835;79;65442;65510;0;0
248;1521884038;2412;65147;65138;16359;65157;2271;62835;56;65465;65502;0;0
249;1521884038;3495;65142;65141;16334;65148;2300;62829;79;65454;2;0;0
250;1521884038;2140;65176;65129;16274;65148;2300;62829;57;65449;65500;0;0
251;1521884038;1997;65174;65128;16313;65148;2300;62829;69;65439;65519;0;0
252;1521884038;2048;65150;65127;16308;65163;2265;62799;43;65435;65493;0;0
253;1521884038;1866;65151;65135;16282;65163;2265;62799;82;65442;65506;0;0
254;1521884038;2123;65180;65124;16322;65162;2262;62789;92;65451;65500;0;0
255;1521884038;2346;65184;65126;16349;65162;2262;62789;65;65456;65529;0;0
256;1521884038;3199;65147;65118;16348;65181;2288;62804;83;65457;65520;0;0
257;1521884038;2080;65158;65126;16361;65181;2288;62804;72;65438;65508;0;0
258;1521884038;1972;65160;65127;16327;65181;2288;62804;58;65444;25;0;0
259;1521884038;2079;65163;65144;16359;65160;2285;62765;73;65457;65512;0;0
260;1521884038;1887;65170;65136;16320;65160;2285;62765;67;65427;65500;0;0
261;1521884038;2647;65146;65144;16309;65183;2291;62753;30;65431;65489;0;0
262;1521884038;3220;65143;65135;16372;65183;2291;62753;71;65440;0;0;0
263;1521884038;2567;65137;65143;16293;65183;2291;62762;93;65443;65516;0;0
264;1521884038;2123;65160;65136;16353;65175;2282;62762;16;65425;65491;0;0
265;1521884038;1911;65164;65128;16388;65175;2282;62762;33;65443;65530;0;0
266;1521884038;2095;65145;65120;16309;65176;2310;62804;57;65449;65516;0;0
267;1521884038;1870;65157;65130;16290;65176;2310;62804;48;65435;65496;0;0
268;1521884038;2624;65169;65116;16268;65179;2276;62813;52;65449;65507;0;0
269;1521884038;3151;65174;65128;16253;65179;2276;62813;81;65457;65517;0;0
270;1521884038;2298;65177;65155;16312;65179;2276;62813;90;65471;65522;0;0
271;1521884038;2156;65161;65158;16305;65132;2293;62793;63;65452;65505;0;0
272;1521884038;1927;65164;65177;16299;65132;2293;62793;66;65431;65499;0;0
273;1521884038;2086;65181;65176;16356;65172;2314;62798;51;65442;65479;0;0
274;1521884038;1848;65170;65179;16321;65172;2314;62798;29;65409;65504;0;0
275;1521884038;2602;65191;65154;16351;65187;2286;62791;62;65415;65488;0;0
276;1521884038;3066;65192;65160;16344;65187;2286;62791;81;65465;65525;0;0
277;1521884038;2276;65166;65156;16281;65187;2286;62791;51;65432;65507;0;0
278;1521884038;2144;65187;65138;16237;65191;2288;62788;59;65436;65507;0;0
279;1521884038;1861;65189;65156;16231;65191;2288;62788;74;65432;65492;0;0
280;1521884038;2149;65186;65119;16239;65196;2272;62802;74;65434;65514;0;0
281;1521884038;1799;65182;65140;16229;65196;2272;62802;76;65427;65523;0;0
282;1521884038;2603;65171;65135;16297;65196;2272;62802;108;65439;65479;0;0
283;1521884038;3328;65178;65141;16307;65202;2320;62763;81;65445;2;0;0
284;1521884038;2281;65181;65165;16349;65202;2320;62763;84;65439;65523;0;0
285;1521884038;2182;65166;65147;16386;65207;2273;62749;80;65428;65500;0;0
286;1521884038;1877;65141;65141;16316;65207;2273;62749;63;65436;65528;0;0
287;1521884038;2229;65153;65137;16267;65207;2273;62749;79;65436;65516;0;0
288;1521884038;2023;65139;65170;16195;65186;2321;62820;58;65450;65478;0;0
289;1521884038;2396;65135;65171;15963;65186;2321;62820;55;65477;65524;0;0
290;1521884038;3407;65154;65175;15961;65168;2269;62766;115;65465;65530;0;0
291;1521884038;2250;65174;65167;16243;65168;2269;62766;88;65447;65518;0;0
292;1521884038;2219;65200;65166;16421;65168;2273;62794;118;65434;65491;0;0
293;1521884038;1806;65195;65178;16685;65168;2273;62794;55;65420;65516;0;0
294;1521884038;1940;65158;65139;16836;65168;2273;62794;50;65419;65486;0;0
295;1521884038;2051;65114;65096;16729;65184;2278;62807;34;65432;65527;0;0
296;1521884038;2367;65094;65077;16401;65184;2278;62807;54;65440;65495;0;0
297;1521884038;1839;65100;65081;16234;65182;2264;62835;64;65432;65535;0;0
298;1521884038;2282;65122;65068;16192;65182;2264;62835;65;65452;65528;0;0
299;1521884038;2282;65140;65094;16301;65182;2280;62797;59;65426;65511;0;0
300;1521884038;1975;65141;65076;16413;65154;2280;62797;57;65425;65524;0;0
